Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
1,15:34:07.872575,15:34:31.177076,-1,-1.0
1,15:34:07.872575,15:34:31.460202,-1,-1.0
1,15:34:07.872575,15:34:31.752228,-1,-1.0
1,15:34:07.872575,15:34:32.043863,-1,-1.0
1,15:34:07.872575,15:34:32.281740,-1,-1.0
1,15:34:07.872575,15:34:32.519590,-1,-1.0
1,15:34:07.872575,15:34:32.761451,-1,-1.0
1,15:34:07.872575,15:34:33.024301,-1,-1.0
1,15:34:07.872575,15:34:34.362078,-1,-1.0
1,15:34:07.872575,15:34:34.594947,-1,-1.0
1,15:34:07.872575,15:34:34.825833,-1,-1.0
1,15:34:07.872575,15:34:35.067088,-1,-1.0
1,15:34:07.872575,15:34:38.059269,1,-1.0
1,15:34:07.872575,15:34:38.274159,1,-1.0
1,15:34:07.872575,15:34:38.461056,1,-1.0
1,15:34:07.872575,15:34:38.640986,1,-1.0
1,15:34:07.872575,15:34:38.824974,1,-1.0
1,15:34:07.872575,15:34:39.010397,1,-1.0
1,15:34:07.872575,15:34:39.205288,1,-1.0
1,15:34:07.872575,15:34:39.416448,1,-1.0
1,15:34:07.872575,15:34:39.608545,1,-1.0
1,15:34:07.872575,15:34:39.803213,1,-1.0
1,15:34:07.872575,15:34:40.010114,1,-1.0
1,15:34:07.872575,15:34:40.204022,1,-1.0
1,15:34:07.872575,15:34:40.407663,1,-1.0
1,15:34:07.872575,15:34:40.617438,1,-1.0
1,15:34:07.872575,15:34:40.814366,1,-1.0
1,15:34:07.872575,15:34:41.018022,1,-1.0
1,15:34:07.872575,15:34:41.229468,1,-1.0
1,15:34:07.872575,15:34:41.435794,1,-1.0
1,15:34:07.872575,15:34:41.653972,1,-1.0
1,15:34:07.872575,15:34:41.855828,1,-1.0
1,15:34:07.872575,15:34:42.082935,1,-1.0
1,15:34:07.872575,15:34:42.287379,1,-1.0
1,15:34:07.872575,15:34:42.497702,1,-1.0
1,15:34:07.872575,15:34:42.709989,1,-1.0
1,15:34:07.872575,15:34:42.939214,1,-1.0
1,15:34:07.872575,15:34:43.139033,1,-1.0
1,15:34:07.872575,15:34:43.374999,1,-1.0
1,15:34:07.872575,15:34:43.593336,1,-1.0
1,15:34:07.872575,15:34:43.805836,1,-1.0
1,15:34:07.872575,15:34:44.016994,1,-1.0
1,15:34:07.872575,15:34:44.219551,1,-1.0
1,15:34:07.872575,15:34:46.352076,-1,-1.0
1,15:34:07.872575,15:34:49.191382,-1,-1.0
1,15:34:07.872575,15:34:49.914772,-1,-1.0
1,15:34:07.872575,15:34:54.807631,-1,-1.0
1,15:34:07.872575,15:34:55.067184,-1,-1.0
1,15:34:07.872575,15:34:55.572857,-1,-1.0
1,15:34:07.872575,15:34:55.826837,-1,-1.0
1,15:34:07.872575,15:34:56.049797,-1,-1.0
1,15:34:07.872575,15:34:56.279779,-1,-1.0
1,15:34:07.872575,15:34:56.480733,-1,-1.0
1,15:34:07.872575,15:34:56.730975,-1,-1.0
1,15:34:07.872575,15:34:56.993964,-1,-1.0
1,15:34:07.872575,15:34:57.381288,-1,-1.0
1,15:34:07.872575,15:34:58.052717,1,-1.0
1,15:34:07.872575,15:34:58.423048,1,-1.0
1,15:34:07.872575,15:34:58.692125,1,-1.0
1,15:34:07.872575,15:34:58.975959,1,-1.0
1,15:34:07.872575,15:34:59.230389,1,-1.0
1,15:34:07.872575,15:34:59.499553,1,-1.0
1,15:34:07.872575,15:34:59.796790,1,-1.0
1,15:34:07.872575,15:35:00.085988,1,-1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
2,15:35:00.088931,15:35:00.324818,1,-1.0
2,15:35:00.088931,15:35:05.162260,1,-1.0
2,15:35:00.088931,15:35:05.633975,1,-1.0
2,15:35:00.088931,15:35:05.864300,1,-1.0
2,15:35:00.088931,15:35:06.100644,1,-1.0
2,15:35:00.088931,15:35:06.340812,1,-1.0
2,15:35:00.088931,15:35:06.580226,1,-1.0
2,15:35:00.088931,15:35:06.819013,1,-1.0
2,15:35:00.088931,15:35:07.066227,1,-1.0
2,15:35:00.088931,15:35:07.297052,1,-1.0
2,15:35:00.088931,15:35:07.707803,1,-1.0
2,15:35:00.088931,15:35:08.092647,1,-1.0
2,15:35:00.088931,15:35:08.368425,1,-1.0
2,15:35:00.088931,15:35:09.441246,-1,-1.0
2,15:35:00.088931,15:35:09.653585,-1,-1.0
2,15:35:00.088931,15:35:09.855404,-1,-1.0
2,15:35:00.088931,15:35:10.042183,-1,-1.0
2,15:35:00.088931,15:35:10.249153,-1,-1.0
2,15:35:00.088931,15:35:10.447585,-1,-1.0
2,15:35:00.088931,15:35:10.665640,-1,-1.0
2,15:35:00.088931,15:35:10.863933,-1,-1.0
2,15:35:00.088931,15:35:11.085163,-1,-1.0
2,15:35:00.088931,15:35:11.311369,-1,-1.0
2,15:35:00.088931,15:35:11.530650,-1,-1.0
2,15:35:00.088931,15:35:11.749637,-1,-1.0
2,15:35:00.088931,15:35:11.958178,-1,-1.0
2,15:35:00.088931,15:35:12.184740,-1,-1.0
2,15:35:00.088931,15:35:12.392290,-1,-1.0
2,15:35:00.088931,15:35:12.630721,-1,-1.0
2,15:35:00.088931,15:35:12.848851,-1,-1.0
2,15:35:00.088931,15:35:13.056228,-1,-1.0
2,15:35:00.088931,15:35:13.297523,-1,-1.0
2,15:35:00.088931,15:35:13.515111,-1,-1.0
2,15:35:00.088931,15:35:13.758047,-1,-1.0
2,15:35:00.088931,15:35:14.009956,-1,-1.0
2,15:35:00.088931,15:35:14.216487,-1,-1.0
2,15:35:00.088931,15:35:14.449601,-1,-1.0
2,15:35:00.088931,15:35:16.575935,1,-1.0
2,15:35:00.088931,15:35:16.828628,1,-1.0
2,15:35:00.088931,15:35:17.065644,1,-1.0
2,15:35:00.088931,15:35:17.280097,1,-1.0
2,15:35:00.088931,15:35:17.497056,1,-1.0
2,15:35:00.088931,15:35:17.705454,1,-1.0
2,15:35:00.088931,15:35:17.904609,1,-1.0
2,15:35:00.088931,15:35:18.113138,1,-1.0
2,15:35:00.088931,15:35:18.312821,1,-1.0
2,15:35:00.088931,15:35:18.533259,1,-1.0
2,15:35:00.088931,15:35:18.739042,1,-1.0
2,15:35:00.088931,15:35:18.959572,1,-1.0
2,15:35:00.088931,15:35:19.173839,1,-1.0
2,15:35:00.088931,15:35:19.369086,1,-1.0
2,15:35:00.088931,15:35:19.593581,1,-1.0
2,15:35:00.088931,15:35:19.811275,1,-1.0
2,15:35:00.088931,15:35:20.023836,1,-1.0
2,15:35:00.088931,15:35:20.264792,1,-1.0
2,15:35:00.088931,15:35:20.477397,1,-1.0
2,15:35:00.088931,15:35:20.706331,1,-1.0
2,15:35:00.088931,15:35:20.916853,1,-1.0
2,15:35:00.088931,15:35:21.136585,1,-1.0
2,15:35:00.088931,15:35:21.351423,1,-1.0
2,15:35:00.088931,15:35:21.577331,1,-1.0
2,15:35:00.088931,15:35:23.060615,-1,-1.0
2,15:35:00.088931,15:35:23.288893,-1,-1.0
2,15:35:00.088931,15:35:23.502496,-1,-1.0
2,15:35:00.088931,15:35:23.708383,-1,-1.0
2,15:35:00.088931,15:35:24.665514,1,-1.0
2,15:35:00.088931,15:35:24.889420,1,-1.0
2,15:35:00.088931,15:35:25.105158,1,-1.0
2,15:35:00.088931,15:35:25.310623,1,-1.0
2,15:35:00.088931,15:35:25.530178,1,-1.0
2,15:35:00.088931,15:35:25.737715,1,-1.0
2,15:35:00.088931,15:35:25.969379,1,-1.0
2,15:35:00.088931,15:35:26.193123,1,-1.0
2,15:35:00.088931,15:35:26.406852,1,-1.0
2,15:35:00.088931,15:35:26.603292,1,-1.0
2,15:35:00.088931,15:35:26.815568,1,-1.0
2,15:35:00.088931,15:35:27.043128,1,-1.0
2,15:35:00.088931,15:35:27.269299,1,-1.0
2,15:35:00.088931,15:35:27.482069,1,-1.0
2,15:35:00.088931,15:35:29.520622,-1,-1.0
2,15:35:00.088931,15:35:29.716010,-1,-1.0
2,15:35:00.088931,15:35:29.915185,-1,-1.0
2,15:35:00.088931,15:35:30.126584,-1,-1.0
2,15:35:00.088931,15:35:30.569155,1,-1.0
2,15:35:00.088931,15:35:30.816272,1,-1.0
2,15:35:00.088931,15:35:31.027122,1,-1.0
2,15:35:00.088931,15:35:31.233514,1,-1.0
2,15:35:00.088931,15:35:31.462822,1,-1.0
2,15:35:00.088931,15:35:31.678771,1,-1.0
2,15:35:00.088931,15:35:31.894736,1,-1.0
2,15:35:00.088931,15:35:32.110068,1,-1.0
2,15:35:00.088931,15:35:32.328393,1,-1.0
2,15:35:00.088931,15:35:32.564136,1,-1.0
2,15:35:00.088931,15:35:32.778368,1,-1.0
2,15:35:00.088931,15:35:32.984684,1,-1.0
2,15:35:00.088931,15:35:33.192723,1,-1.0
2,15:35:00.088931,15:35:33.404699,1,-1.0
2,15:35:00.088931,15:35:33.634040,1,-1.0
2,15:35:00.088931,15:35:33.877348,1,-1.0
2,15:35:00.088931,15:35:34.089340,1,-1.0
2,15:35:00.088931,15:35:34.480405,1,-1.0
2,15:35:00.088931,15:35:34.812469,1,-1.0
2,15:35:00.088931,15:35:35.054324,1,-1.0
2,15:35:00.088931,15:35:35.302977,1,-1.0
2,15:35:00.088931,15:35:36.290897,-1,-1.0
2,15:35:00.088931,15:35:43.317738,1,-1.0
2,15:35:00.088931,15:35:43.562526,1,-1.0
2,15:35:00.088931,15:35:43.771697,1,-1.0
2,15:35:00.088931,15:35:43.968102,1,-1.0
2,15:35:00.088931,15:35:44.181311,1,-1.0
2,15:35:00.088931,15:35:44.368072,1,-1.0
2,15:35:00.088931,15:35:44.575945,1,-1.0
2,15:35:00.088931,15:35:44.801723,1,-1.0
2,15:35:00.088931,15:35:44.984750,1,-1.0
2,15:35:00.088931,15:35:45.200596,1,-1.0
2,15:35:00.088931,15:35:45.408144,1,-1.0
2,15:35:00.088931,15:35:45.624618,1,-1.0
2,15:35:00.088931,15:35:45.832526,1,-1.0
2,15:35:00.088931,15:35:46.039693,1,-1.0
2,15:35:00.088931,15:35:46.250701,1,-1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
3,15:35:50.691882,15:35:50.762228,1,-1.0
3,15:35:50.691882,15:35:51.269273,1,-1.0
3,15:35:50.691882,15:35:51.643642,1,-1.0
3,15:35:50.691882,15:35:52.869853,-1,-1.0
3,15:35:50.691882,15:35:53.089919,-1,-1.0
3,15:35:50.691882,15:35:53.257286,-1,-1.0
3,15:35:50.691882,15:35:53.442933,-1,-1.0
3,15:35:50.691882,15:35:53.639180,-1,-1.0
3,15:35:50.691882,15:35:53.807807,-1,-1.0
3,15:35:50.691882,15:35:54.025168,-1,-1.0
3,15:35:50.691882,15:35:54.231127,-1,-1.0
3,15:35:50.691882,15:35:54.432663,-1,-1.0
3,15:35:50.691882,15:35:58.586250,1,-1.0
3,15:35:50.691882,15:35:58.800398,1,-1.0
3,15:35:50.691882,15:35:59.028412,1,-1.0
3,15:35:50.691882,15:35:59.269514,1,-1.0
3,15:35:50.691882,15:35:59.502267,1,-1.0
3,15:35:50.691882,15:35:59.715164,1,-1.0
3,15:35:50.691882,15:35:59.941981,1,-1.0
3,15:35:50.691882,15:36:00.148841,1,-1.0
3,15:35:50.691882,15:36:00.368627,1,-1.0
3,15:35:50.691882,15:36:00.593448,1,-1.0
3,15:35:50.691882,15:36:00.815824,1,-1.0
3,15:35:50.691882,15:36:01.031997,1,-1.0
3,15:35:50.691882,15:36:01.239392,1,-1.0
3,15:35:50.691882,15:36:01.466050,1,-1.0
3,15:35:50.691882,15:36:01.705365,1,-1.0
3,15:35:50.691882,15:36:01.927801,1,-1.0
3,15:35:50.691882,15:36:02.160516,1,-1.0
3,15:35:50.691882,15:36:02.384973,1,-1.0
3,15:35:50.691882,15:36:02.595420,1,-1.0
3,15:35:50.691882,15:36:02.810746,1,-1.0
3,15:35:50.691882,15:36:03.034713,1,-1.0
3,15:35:50.691882,15:36:03.281320,1,-1.0
3,15:35:50.691882,15:36:03.511957,1,-1.0
3,15:35:50.691882,15:36:03.746368,1,-1.0
3,15:35:50.691882,15:36:03.979559,1,-1.0
3,15:35:50.691882,15:36:04.234490,1,-1.0
3,15:35:50.691882,15:36:04.472087,1,-1.0
3,15:35:50.691882,15:36:04.697404,1,-1.0
3,15:35:50.691882,15:36:04.912742,1,-1.0
3,15:35:50.691882,15:36:05.984249,-1,-1.0
3,15:35:50.691882,15:36:06.268908,-1,-1.0
3,15:35:50.691882,15:36:06.540873,-1,-1.0
3,15:35:50.691882,15:36:08.259775,1,-1.0
3,15:35:50.691882,15:36:08.760984,-1,-1.0
3,15:35:50.691882,15:36:08.996761,-1,-1.0
3,15:35:50.691882,15:36:09.228134,-1,-1.0
3,15:35:50.691882,15:36:09.677065,1,-1.0
3,15:35:50.691882,15:36:09.950179,1,-1.0
3,15:35:50.691882,15:36:10.186713,1,-1.0
3,15:35:50.691882,15:36:11.296854,-1,-1.0
3,15:35:50.691882,15:36:11.847422,1,-1.0
3,15:35:50.691882,15:36:12.080056,1,-1.0
3,15:35:50.691882,15:36:12.304023,1,-1.0
3,15:35:50.691882,15:36:12.529257,1,-1.0
3,15:35:50.691882,15:36:12.746494,1,-1.0
3,15:35:50.691882,15:36:12.959948,1,-1.0
3,15:35:50.691882,15:36:13.168720,1,-1.0
3,15:35:50.691882,15:36:13.386707,1,-1.0
3,15:35:50.691882,15:36:13.604384,1,-1.0
3,15:35:50.691882,15:36:13.820989,1,-1.0
3,15:35:50.691882,15:36:14.048587,1,-1.0
3,15:35:50.691882,15:36:14.274121,1,-1.0
3,15:35:50.691882,15:36:14.507258,1,-1.0
3,15:35:50.691882,15:36:14.731732,1,-1.0
3,15:35:50.691882,15:36:14.957614,1,-1.0
3,15:35:50.691882,15:36:15.186802,1,-1.0
3,15:35:50.691882,15:36:15.404928,1,-1.0
3,15:35:50.691882,15:36:15.622205,1,-1.0
3,15:35:50.691882,15:36:15.842189,1,-1.0
3,15:35:50.691882,15:36:16.055363,1,-1.0
3,15:35:50.691882,15:36:16.282859,1,-1.0
3,15:35:50.691882,15:36:16.498967,1,-1.0
3,15:35:50.691882,15:36:16.725623,1,-1.0
3,15:35:50.691882,15:36:16.958825,1,-1.0
3,15:35:50.691882,15:36:17.184682,1,-1.0
3,15:35:50.691882,15:36:17.431422,1,-1.0
3,15:35:50.691882,15:36:17.654205,1,-1.0
3,15:35:50.691882,15:36:17.918791,1,-1.0
3,15:35:50.691882,15:36:18.143015,1,-1.0
3,15:35:50.691882,15:36:18.390659,1,-1.0
3,15:35:50.691882,15:36:18.738531,-1,-1.0
3,15:35:50.691882,15:36:19.082713,-1,-1.0
3,15:35:50.691882,15:36:24.853300,1,-1.0
3,15:35:50.691882,15:36:25.205908,1,-1.0
3,15:35:50.691882,15:36:25.478549,1,-1.0
3,15:35:50.691882,15:36:25.732359,1,-1.0
3,15:35:50.691882,15:36:26.000448,1,-1.0
3,15:35:50.691882,15:36:26.246121,1,-1.0
3,15:35:50.691882,15:36:26.504366,1,-1.0
3,15:35:50.691882,15:36:26.757030,1,-1.0
3,15:35:50.691882,15:36:27.009136,1,-1.0
3,15:35:50.691882,15:36:27.259468,1,-1.0
3,15:35:50.691882,15:36:27.536021,1,-1.0
3,15:35:50.691882,15:36:27.793553,1,-1.0
3,15:35:50.691882,15:36:28.092527,1,-1.0
3,15:35:50.691882,15:36:30.436722,-1,-1.0
3,15:35:50.691882,15:36:31.337522,1,-1.0
3,15:35:50.691882,15:36:32.238833,1,-1.0
3,15:35:50.691882,15:36:35.601430,1,-1.0
3,15:35:50.691882,15:36:36.001653,1,-1.0
3,15:35:50.691882,15:36:36.228808,1,-1.0
3,15:35:50.691882,15:36:36.472139,1,-1.0
3,15:35:50.691882,15:36:36.696471,1,-1.0
3,15:35:50.691882,15:36:36.919729,1,-1.0
3,15:35:50.691882,15:36:37.136625,1,-1.0
3,15:35:50.691882,15:36:37.355238,1,-1.0
3,15:35:50.691882,15:36:37.579775,1,-1.0
3,15:35:50.691882,15:36:38.099945,1,-1.0
3,15:35:50.691882,15:36:38.504347,-1,-1.0
3,15:35:50.691882,15:36:38.710669,-1,-1.0
3,15:35:50.691882,15:36:38.910269,-1,-1.0
3,15:35:50.691882,15:36:39.119000,-1,-1.0
3,15:35:50.691882,15:36:39.440993,1,-1.0
3,15:35:50.691882,15:36:39.648017,1,-1.0
3,15:35:50.691882,15:36:39.842896,1,-1.0
3,15:35:50.691882,15:36:40.054402,1,-1.0
3,15:35:50.691882,15:36:40.243301,1,-1.0
3,15:35:50.691882,15:36:40.456145,1,-1.0
3,15:35:50.691882,15:36:40.672558,1,-1.0
3,15:35:50.691882,15:36:40.879419,1,-1.0
3,15:35:50.691882,15:36:41.098215,1,-1.0
